alcohol,malic.acid,ash,alcalinity.of.ash,magnesium,total.phenols,flavanoids,nonflavanoid.phenols,proanthocyanins,color.intensity,hue,OD280.OD315.of.diluted.wines,proline,wine_y
0.446327683615819,0.135593220338983,0.449152542372881,0.324858757062147,0.937853107344633,0.124293785310734,0.265536723163842,0.0819209039548023,0.11864406779661,0.401129943502825,0.231638418079096,0.00847457627118644,0.449152542372881,2
0.457627118644068,0.734463276836158,0.573446327683616,0.581920903954802,0.689265536723164,0.0282485875706215,0.254237288135593,0.152542372881356,0.0847457627118644,0.615819209039548,0.200564971751412,0.0451977401129944,0.31638418079096,2
0.418079096045198,0.621468926553672,0.573446327683616,0.903954802259887,0.514124293785311,0.0112994350282486,0.234463276836158,0.268361581920904,0.0847457627118644,0.689265536723164,0.127118644067797,0.0395480225988701,0.336158192090395,2
0.38135593220339,0.819209039548023,0.5,0.748587570621469,0.720338983050847,0.231638418079096,0.248587570621469,0.0282485875706215,0.096045197740113,0.542372881355932,0.245762711864407,0.00847457627118644,0.392655367231638,2
0.324858757062147,0.096045197740113,0.290960451977401,0.27683615819209,0.0932203389830508,0.372881355932203,0.0734463276836158,0.949152542372881,0.259887005649718,0.632768361581921,0.217514124293785,0.0649717514124294,0.471751412429379,2
0.353107344632768,0.655367231638418,0.225988700564972,0.378531073446328,0.38135593220339,0.172316384180791,0.121468926553672,0.985875706214689,0.11864406779661,0.810734463276836,0.189265536723164,0.0988700564971751,0.556497175141243,2
0.19774011299435,0.966101694915254,0.73728813559322,0.694915254237288,0.27683615819209,0.0480225988700565,0.00847457627118644,0.892655367231638,0.0649717514124294,0.367231638418079,0.217514124293785,0,0.581920903954802,2
0.338983050847458,0.988700564971751,0.84180790960452,0.949152542372881,0.437853107344633,0.265536723163842,0.0903954802259887,0.985875706214689,0.19774011299435,0.542372881355932,0.285310734463277,0.15819209039548,0.279661016949153,2
0.675141242937853,0.833333333333333,0.206214689265537,0.514124293785311,0.225988700564972,0.172316384180791,0.0169491525423729,0.932203389830508,0.107344632768362,0.689265536723164,0.27683615819209,0.217514124293785,0.375706214689266,2
0.429378531073446,0.728813559322034,0.80225988700565,0.903954802259887,0.587570621468927,0.491525423728814,0.0903954802259887,0.892655367231638,0.0734463276836158,0.531073446327684,0.367231638418079,0.305084745762712,0.384180790960452,2
0.466101694915254,0.711864406779661,0.906779661016949,0.694915254237288,0.437853107344633,0.129943502824859,0.0310734463276836,0.892655367231638,0.0564971751412429,0.483050847457627,0.23728813559322,0.344632768361582,0.392655367231638,2
0.627118644067797,0.672316384180791,0.474576271186441,0.581920903954802,0.27683615819209,0.076271186440678,0.0310734463276836,0.562146892655367,0.0310734463276836,0.655367231638418,0.166666666666667,0.378531073446328,0.641242937853107,2
0.700564971751412,0.765536723163842,0.929378531073446,0.88135593220339,0.474576271186441,0.138418079096045,0.0451977401129944,0.830508474576271,0.0169491525423729,0.429378531073446,0.367231638418079,0.279661016949153,0.299435028248588,2
0.728813559322034,0.971751412429379,0.474576271186441,0.581920903954802,0.338983050847458,0.372881355932203,0.180790960451977,0.782485875706215,0.146892655367232,0.446327683615819,0.401129943502825,0.271186440677966,0.324858757062147,2
0.19774011299435,0.88135593220339,0.225988700564972,0.378531073446328,0.827683615819209,0.0480225988700565,0.175141242937853,0.347457627118644,0.214689265536723,0.887005649717514,0.11864406779661,0.259887005649718,0.689265536723164,2
0.550847457627119,0.824858757062147,0.175141242937853,0.694915254237288,0.632768361581921,0.11864406779661,0.0508474576271186,0.717514124293785,0.288135593220339,0.395480225988701,0.0847457627118644,0.149717514124294,0.65819209039548,2
0.861581920903955,0.977401129943503,0.268361581920904,0.581920903954802,0.0338983050847458,0,0,0.635593220338983,0.0395480225988701,0.522598870056497,0.0593220338983051,0.0282485875706215,0.115819209039548,2
0.451977401129944,0.96045197740113,0.672316384180791,0.748587570621469,0.141242937853107,0.231638418079096,0.112994350282486,0.782485875706215,0.101694915254237,0.861581920903955,0.00564971751412429,0.23728813559322,0.426553672316384,2
0.615819209039548,0.774011299435028,0.536723163841808,0.748587570621469,0.338983050847458,0.327683615819209,0.166666666666667,0.76271186440678,0.259887005649718,0.892655367231638,0.0112994350282486,0.121468926553672,0.471751412429379,2
0.531073446327684,0.887005649717514,0.5,0.748587570621469,0.850282485875706,0.0847457627118644,0.31638418079096,0.511299435028249,0.214689265536723,0.943502824858757,0.0395480225988701,0.0282485875706215,0.324858757062147,2
0.686440677966102,0.757062146892655,0.822033898305085,0.903954802259887,0.943502824858757,0.076271186440678,0.34180790960452,0.115819209039548,0.259887005649718,0.903954802259887,0.0706214689265537,0.0169491525423729,0.245762711864407,2
0.412429378531073,0.694915254237288,0.672316384180791,0.796610169491525,0.827683615819209,0.107344632768362,0.307909604519774,0.152542372881356,0.27683615819209,0.988700564971751,0,0.0508474576271186,0.209039548022599,2
0.53954802259887,0.531073446327684,0.954802259887006,0.966101694915254,0.875706214689266,0.449152542372881,0.279661016949153,0.214689265536723,0.511299435028249,0.810734463276836,0.0988700564971751,0.0282485875706215,0.129943502824859,2
0.576271186440678,0.790960451977401,0.350282485875706,0.378531073446328,0.514124293785311,0.27683615819209,0.189265536723164,0.966101694915254,0.709039548022599,0.977401129943503,0.019774011299435,0.0649717514124294,0.505649717514124,2
0.344632768361582,0.110169491525424,0.127118644067797,0.581920903954802,0.666666666666667,0.107344632768362,0.0734463276836158,0.892655367231638,0.378531073446328,0.853107344632768,0.0593220338983051,0.0734463276836158,0.463276836158192,2
0.562146892655367,0.983050847457627,0.449152542372881,0.796610169491525,0.358757062146893,0.248587570621469,0.107344632768362,0.966101694915254,0.497175141242938,0.88135593220339,0.0847457627118644,0.0564971751412429,0.587570621468927,2
0.836158192090395,0.92090395480226,0.536723163841808,0.514124293785311,0.27683615819209,0.27683615819209,0.189265536723164,0.805084745762712,0.511299435028249,0.926553672316384,0.0395480225988701,0.135593220338983,0.209039548022599,2
0.310734463276836,0.742937853107345,0.84180790960452,0.983050847457627,0.474576271186441,0.313559322033898,0.0734463276836158,0.985875706214689,0.214689265536723,0.844632768361582,0.138418079096045,0.169491525423729,0.703389830508475,2
0.966101694915254,0.344632768361582,0.906779661016949,0.949152542372881,0.514124293785311,0.748587570621469,0.293785310734463,0.892655367231638,0.949152542372881,1,0.0395480225988701,0.254237288135593,0.485875706214689,2
0.663841807909605,0.324858757062147,0.84180790960452,0.836158192090395,0.27683615819209,0.646892655367232,0.242937853107345,0.858757062146893,0.892655367231638,0.994350282485876,0.0395480225988701,0.19774011299435,0.412429378531073,2
0.248587570621469,0.858757062146893,0.536723163841808,0.694915254237288,0.225988700564972,0.485875706214689,0.206214689265537,0.830508474576271,0.175141242937853,0.861581920903955,0.019774011299435,0.0988700564971751,0.299435028248588,2
0.757062146892655,0.779661016949153,0.73728813559322,0.581920903954802,0.742937853107345,0.288135593220339,0.0564971751412429,0.830508474576271,0.0649717514124294,0.717514124293785,0.485875706214689,0.217514124293785,0.531073446327684,2
0.437853107344633,0.785310734463277,0.765536723163842,0.796610169491525,0.720338983050847,0.194915254237288,0.0903954802259887,0.949152542372881,0.135593220338983,0.644067796610169,0.330508474576271,0.288135593220339,0.367231638418079,2
0.474576271186441,0.813559322033898,0.474576271186441,0.378531073446328,0.720338983050847,0.0649717514124294,0.149717514124294,0.635593220338983,0.11864406779661,0.598870056497175,0.146892655367232,0.186440677966102,0.505649717514124,2
0.813559322033898,0.706214689265537,0.401129943502825,0.796610169491525,0.30225988700565,0.0338983050847458,0.132768361581921,0.661016949152542,0.15819209039548,0.949152542372881,0.166666666666667,0.149717514124294,0.406779661016949,2
0.782485875706215,0.943502824858757,0.305084745762712,0.836158192090395,0.225988700564972,0.0225988700564972,0.00847457627118644,0.858757062146893,0.228813559322034,0.779661016949153,0.245762711864407,0.186440677966102,0.299435028248588,2
0.655367231638418,0.84180790960452,0.785310734463277,0.870056497175141,0.80225988700565,0.231638418079096,0.206214689265537,0.717514124293785,0.446327683615819,0.983050847457627,0.299435028248588,0.0847457627118644,0.556497175141243,2
0.423728813559322,0.796610169491525,0.401129943502825,0.514124293785311,0.225988700564972,0.107344632768362,0.121468926553672,0.635593220338983,0.141242937853107,0.971751412429379,0.180790960451977,0.186440677966102,0.548022598870056,2
0.720338983050847,0.677966101694915,0.887005649717514,0.926553672316384,0.703389830508475,0.138418079096045,0.19774011299435,0.598870056497175,0.488700564971751,0.909604519774011,0.200564971751412,0.203389830508475,0.612994350282486,2
0.641242937853107,0.954802259887006,0.977401129943503,0.949152542372881,0.827683615819209,0.350282485875706,0.214689265536723,0.268361581920904,0.203389830508475,0.898305084745763,0.138418079096045,0.242937853107345,0.449152542372881,2
0.175141242937853,0.742937853107345,0.449152542372881,0.457627118644068,0.437853107344633,0.0169491525423729,0.0225988700564972,0.635593220338983,0.0480225988700565,0.638418079096045,0.127118644067797,0.231638418079096,0.265536723163842,2
0.403954802259887,0.632768361581921,0.350282485875706,0.514124293785311,0.141242937853107,0.0649717514124294,0.0395480225988701,0.805084745762712,0.0310734463276836,0.96045197740113,0.0395480225988701,0.129943502824859,0.192090395480226,2
0.92090395480226,0.661016949152542,0.672316384180791,0.581920903954802,0.319209039548023,0.214689265536723,0.149717514124294,0.751412429378531,0.242937853107345,0.954802259887006,0.107344632768362,0.163841807909605,0.485875706214689,2
0.765536723163842,0.994350282485876,0.632768361581921,0.641242937853107,0.406779661016949,0.214689265536723,0.101694915254237,0.858757062146893,0.192090395480226,0.870056497175141,0.112994350282486,0.175141242937853,0.598870056497175,2
0.641242937853107,0.892655367231638,0.672316384180791,0.870056497175141,0.632768361581921,0.27683615819209,0.15819209039548,0.717514124293785,0.389830508474576,0.833333333333333,0.166666666666667,0.0847457627118644,0.612994350282486,2
0.593220338983051,0.926553672316384,0.305084745762712,0.581920903954802,0.92090395480226,0.146892655367232,0.141242937853107,0.717514124293785,0.327683615819209,0.966101694915254,0.0706214689265537,0.0847457627118644,0.666666666666667,2
0.562146892655367,0.686440677966102,0.519774011299435,0.581920903954802,0.92090395480226,0.194915254237288,0.132768361581921,0.892655367231638,0.446327683615819,0.937853107344633,0.0847457627118644,0.121468926553672,0.672316384180791,2
0.915254237288136,0.915254237288136,0.946327683615819,0.926553672316384,0.437853107344633,0.398305084745763,0.166666666666667,0.92090395480226,0.327683615819209,0.932203389830508,0.0988700564971751,0.112994350282486,0.336158192090395,2
